codigo_dane,nombre_entidad,anio,poblacion_total,poblacion_rural,poblacion_urbana,nbi,valor_agregado,peso_relativo_va,actividades_primarias,actividades_secundarias,actividades_terciarias,ingresos_tributarios_percapita,icld,gastos_funcionamiento,deuda_publica,categoria,area_km2,cobertura_acueducto,cobertura_alcantarillado,icm,pcc,gpi,eis,cti,seg,sos,codigo_departamento,nombre_departamento,tipo,longitud,latitud
05591,PUERTO TRIUNFO,2025,19688.0,15340.0,4348.0,13.15,,,,,,627000.0,9443671000.0,5002424000.0,,6,369.65,93.87,87.02,,,,,,,,05,ANTIOQUIA,Municipio,-7464119,5871318
05604,REMEDIOS,2018,31333.0,19848.0,11485.0,47.56,569889699700.0,0.442082136070821,351835817068.166,22398333659.288403,195655548970.276,290010.0,,5615046000.0,850000000.0,6,2008.0,68.43,40.72,32.1845588684082,20.58837699890137,18.94530487060547,53.71175765991211,19.34991073608398,26.17820739746094,54.33379364013672,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2019,32057.0,20293.0,11764.0,47.56,782912496200.0,,539210227879.585,23600039152.623497,220102229173.7,298000.0,14411275000.0,6404112000.0,3606000000.0,5,2008.0,68.43,40.72,36.40347290039062,22.46366119384766,37.37428665161133,46.9912109375,19.64695358276367,30.01603507995605,61.92868804931641,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2020,29629.0,16966.0,12663.0,22.19,1132282042000.0,0.833146631959406,898445965566.886,17683808474.9519,216152267717.963,326000.0,14676557000.0,8001416000.0,3293000000.0,5,2008.0,68.43,40.72,34.94455337524414,22.55675315856934,41.4382438659668,34.06209945678711,19.00880813598633,35.16150283813477,57.43991088867188,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2021,30094.0,16774.0,13320.0,22.19,1545116683000.0,0.954723383615152,1266898811134.56,23262412269.8297,254955459111.802,361000.0,16657960000.0,7455370000.0,2944000000.0,5,2008.0,68.43,40.72,39.10178756713867,23.15266990661621,41.41262817382812,48.08439254760742,21.66152381896973,36.96898651123047,63.33053588867188,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2022,30559.0,16723.0,13836.0,22.2,1196710363000.0,0.627382835268146,850665845994.457,22028683353.4112,324015833821.44,360000.0,25097902000.0,7485388000.0,,4,1973.0,70.25,46.15,33.45474624633789,23.40387916564941,41.11674880981445,38.42441940307617,13.45522594451904,33.98546600341797,50.34273147583008,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2023,31036.0,16721.0,14315.0,22.2,1334989641000.0,0.637171969390136,927902786246.35,23949047771.7626,383137806918.631,480000.0,26078059000.0,9072369000.0,,5,1973.07,70.25,46.15,36.45819473266602,23.64619827270508,41.72962188720703,43.44166564941406,18.86419868469238,38.3095588684082,52.75791931152344,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2024,30501.0,16298.0,14203.0,22.2,,,,,,528000.0,22129826000.0,9206058000.0,,5,1965.0,70.25,46.15,38.44325637817383,23.57194519042969,38.85028457641602,61.36045074462891,20.40929794311523,38.98682022094727,47.48073196411133,05,ANTIOQUIA,Municipio,-74698135,7029424
05604,REMEDIOS,2025,30723.0,16302.0,14421.0,22.2,,,,,,663000.0,13406636000.0,9928302000.0,,6,1965.0,70.25,46.15,,,,,,,,05,ANTIOQUIA,Municipio,-74698135,7029424
05607,RETIRO,2018,19702.0,9197.0,10505.0,12.2,454435758900.0,0.352520726548623,51739203019.1761,49918796628.6138,352777759226.29596,1462770.0,,5606054000.0,6113000000.0,4,276.0,76.7,57.87,59.77173614501953,39.77915191650391,67.7509994506836,71.67430877685547,59.46903228759766,51.01001358032227,68.9468994140625,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2019,19898.0,9217.0,10681.0,12.2,510268095900.0,,55827910547.5088,52997684747.712,401442500639.058,1574000.0,24585240000.0,6119832000.0,9063000000.0,4,276.0,76.7,57.87,60.79328155517578,42.22786712646484,61.90317535400391,76.46773529052734,59.58980178833008,52.641845703125,71.92927551269531,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2020,24757.0,11189.0,13568.0,4.65,548988639000.00006,0.403952388834872,74670282646.7672,44382129869.9238,429936226527.562,1342000.0,23899545000.0,6823268000.0,6702000000.0,3,276.0,76.7,57.87,62.25607299804688,37.93996429443359,67.56004333496094,80.89048767089844,66.74620056152344,52.38690948486328,68.01284790039062,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2021,25146.0,11062.0,14084.0,4.65,602139812900.0,0.372060547960085,92419834350.5997,48662099391.986,461057879134.332,1712000.0,29145748000.0,8204151000.0,4635000000.0,3,276.0,76.7,57.87,60.63834762573242,40.65151596069336,71.23013305664062,67.53536987304688,70.29257202148438,48.0302848815918,66.09020233154297,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2022,25534.0,11028.0,14506.0,4.61,827196399600.0,0.433662846471661,154815049511.34,50453967785.6959,621927382286.207,1512000.0,27210858000.0,9515016000.0,,3,238.0,88.92,72.6,60.53645706176758,43.16634368896484,72.21797943115234,66.77154541015625,74.1908950805664,44.43188858032227,62.44010162353516,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2023,25933.0,11027.0,14906.0,4.61,846812086900.0,0.404171619422533,194844556307.822,51402515001.4156,600565015553.512,2066000.0,42661825000.0,11911281000.0,,3,241.92,88.92,72.6,61.07004165649414,42.81189346313477,70.61250305175781,67.63776397705078,74.946533203125,36.65548706054688,73.75607299804688,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2024,25431.0,10708.0,14723.0,4.61,,,,,,2622000.0,54787047000.0,13641047000.0,,3,241.92,88.92,72.6,61.97756958007812,42.85187911987305,70.73448944091797,65.44467163085938,75.0,42.01413726806641,75.82024383544922,05,ANTIOQUIA,Municipio,-75501301,6062454
05607,RETIRO,2025,25589.0,10672.0,14917.0,4.61,,,,,,1250000.0,52997970000.0,16403775000.0,,3,241.92,88.92,72.6,,,,,,,,05,ANTIOQUIA,Municipio,-75501301,6062454
05615,RIONEGRO,2018,126193.0,43222.0,82971.0,12.46,3530085767000.0,2.73840333845166,57071196601.4909,1829354533613.9,1643660036361.42,950930.0,,17573285000.0,184404000000.0,1,198.0,95.67,72.34,60.66118621826172,58.6544303894043,62.80171585083008,83.92227935791016,76.86319732666016,24.17848205566406,57.54701232910156,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2019,128153.0,43815.0,84338.0,12.46,3941253538000.0,,60129072839.1459,2032384753844.1702,1848739710894.84,749000.0,151484085000.0,31219011000.0,213636000000.0,1,198.0,95.67,72.34,62.74987030029297,61.48508071899414,64.61207580566406,77.34054565429688,77.08248138427734,29.94494247436523,66.03409576416016,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2020,142995.0,52739.0,90256.0,5.17,3620190214000.0,2.66377914013094,50783543142.1307,1747241123005.52,1822165547538.02,774000.0,152196258000.0,35900790000.0,204115000000.0,1,198.0,95.67,72.34,64.51152801513672,56.52999877929688,70.63320922851562,76.56775665283203,87.7605972290039,33.04849243164062,62.52909851074219,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2021,145242.0,52143.0,93099.0,5.17,4487248377000.0,2.77265853288224,67044723040.3409,2124894894069.0203,2295308760378.93,1149000.0,191042747000.0,42248388000.0,314071000000.0,1,198.0,95.67,72.34,64.17728424072266,59.57090377807617,70.08905792236328,79.88292694091797,87.3212890625,26.04104232788086,62.15849304199219,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2022,147484.0,51982.0,95502.0,5.2,5349876790000.0,2.80470611118787,91115384636.3953,2479527319578.3403,2779234085876.7,989000.0,203520670000.0,40486265000.0,292401000000.0,1,196.0,99.02,73.63,62.31021499633789,62.14544677734375,66.31793212890625,83.23257446289062,90.85352325439453,18.76025390625,52.55154800415039,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2023,149786.0,51976.0,97810.0,5.2,5754851163000.0,2.7467103388546,108268067216.666,2545889831494.32,3100693264208.85,1463000.0,225522940000.0,45006848000.0,304740000000.0,1,195.87,99.02,73.63,63.90306854248047,62.12795257568359,66.47772216796875,84.73399353027344,90.7017593383789,19.72372436523438,59.65325927734375,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2024,146880.0,50360.0,96520.0,5.2,,,,,,1805000.0,255698316000.0,52533203000.0,241505000000.0,1,195.87,99.02,73.63,62.76171493530273,62.61969375610352,65.67715454101562,78.75090026855469,91.57388305664062,19.74326133728027,58.20538711547852,05,ANTIOQUIA,Municipio,-75377316,6147148
05615,RIONEGRO,2025,147907.0,50241.0,97666.0,5.2,,,,,,1520000.0,295301951000.0,64742915000.0,,1,195.87,99.02,73.63,,,,,,,,05,ANTIOQUIA,Municipio,-75377316,6147148
05628,SABANALARGA,2018,8191.0,5218.0,2973.0,60.28,81658007250.0,0.0633447951254229,16543949528.4826,7213515559.58914,57900542159.8358,0.0,,1052168000.0,1000000.0,6,268.0,70.01,23.88,35.71066665649414,11.68392944335938,41.30844879150391,49.72328567504883,10.78972148895264,66.91454315185547,33.84407424926758,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2019,8191.0,5200.0,2991.0,60.28,85917887140.0,,15671247867.1947,7296423525.88403,62950215744.787796,64000.0,2132944000.0,1414311000.0,1139000000.0,6,268.0,70.01,23.88,38.26972579956055,11.83647727966309,42.45391845703125,54.28249359130859,8.048056602478027,63.42421340942383,49.57318496704102,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2020,9278.0,6099.0,3179.0,27.62,82818200630.0,0.0609386198603459,17466783248.1767,5353826903.2048,59997590475.8265,127000.0,1961833000.0,1394301000.0,1370000000.0,6,268.0,70.01,23.88,36.34370040893555,11.11902809143066,39.24196243286133,35.10923767089844,20.33148002624512,67.9631118774414,44.29738998413086,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2021,9422.0,6030.0,3392.0,27.62,104979642300.0,0.0648666346558932,29139114886.4515,7123456685.7753,68717070767.7214,104000.0,2509252000.0,1487428000.0,915000000.0,6,268.0,70.01,23.88,39.20956420898438,11.33761310577393,36.35566329956055,53.41207122802734,29.2912483215332,55.56560516357422,49.29519271850586,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2022,9567.0,6011.0,3556.0,27.57,123941155600.0,0.0649769200725495,32999522619.2034,6293872811.1097,84647760187.0692,67000.0,2454101000.0,1629295000.0,1900000000.0,6,266.0,74.67,43.85,39.55648803710938,11.46721744537354,37.37919998168945,44.29571914672852,28.72378730773926,59.76961135864258,55.70339584350586,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2023,9717.0,6011.0,3706.0,27.57,127279750100.0,0.0607488526660838,25067606009.6489,6424098227.10845,95788045821.3593,91000.0,2600526000.0,1729242000.0,2980000000.0,6,265.73,74.67,43.85,39.20542907714844,11.7096004486084,43.80512237548828,43.36924362182617,26.2621955871582,53.98006439208984,56.10633850097656,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2024,9668.0,5929.0,3739.0,27.57,,,,,,98000.0,2521965000.0,1936114000.0,2610000000.0,6,265.73,74.67,43.85,43.70873260498047,11.78963088989258,46.92993927001953,52.37852478027344,30.60752296447754,64.01746368408203,56.52930450439453,05,ANTIOQUIA,Municipio,-75816645,6850028
05628,SABANALARGA,2025,9731.0,5939.0,3792.0,27.57,,,,,,168000.0,2645794000.0,2240540000.0,,6,265.73,74.67,43.85,,,,,,,,05,ANTIOQUIA,Municipio,-75816645,6850028
05631,SABANETA,2018,53914.0,10840.0,43074.0,6.84,3233618465000.0,2.50842392639192,8229287656.6362,1273670262809.09,1951718914264.73,1726000.0,,43351563000.0,19570000000.0,1,15.0,98.7,98.22,64.51702880859375,64.50587463378906,61.53955459594727,83.64970397949219,65.49164581298828,44.33986663818359,67.57551574707031,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2019,54573.0,10951.0,43622.0,6.84,3398657445000.0,,8583227723.6907,1313459031297.36,2076615185867.96,1970000.0,107411052000.0,33932165000.0,28683000000.0,1,15.0,98.7,98.22,64.8915023803711,67.57112121582031,52.93653869628906,82.48908233642578,64.56597137451172,54.8248291015625,66.96147155761719,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2020,87981.0,10557.0,77424.0,1.59,3120507155000.0,2.29610638548887,7935643411.455,1112835335452.8499,1999736176214.4001,1279000.0,123361289000.0,48874000000.0,39733000000.0,1,15.0,98.7,98.22,65.95672607421875,62.25186157226562,58.5186767578125,82.87771606445312,70.38032531738281,53.37785720825195,68.33391571044922,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2021,89364.0,10436.0,78928.0,1.59,3591800625000.0,2.21936380934111,8763194595.5185,1218269767724.81,2364767663113.9604,1448000.0,134516636000.0,59592735000.0,42064000000.0,1,15.0,98.7,98.22,66.55607604980469,65.56407928466797,61.95355987548828,83.204833984375,72.83648681640625,49.39877319335938,66.37873077392578,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2022,90743.0,10403.0,80340.0,1.59,4130629127000.0,2.16550795661436,10089845243.2519,1331974941270.97,2788564340593.45,1397000.0,136311664000.0,65041905000.0,58086000000.0,1,16.0,99.75,99.55,67.16004180908203,67.66438293457031,61.18609237670898,85.19449615478516,75.26703643798828,47.05367660522461,66.5945816040039,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2023,92159.0,10402.0,81757.0,1.59,4467431177000.0,2.13224270348087,11448175716.2549,1371069475411.2002,3084913525787.71,1524000.0,147343610000.0,84797913000.0,73018000000.0,1,15.73,99.75,99.55,68.37096405029297,68.015380859375,59.77496719360352,87.90581512451172,78.04481506347656,50.65863418579102,65.82618713378906,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2024,89647.0,9972.0,79675.0,1.59,,,,,,1803000.0,189526678000.0,94683101000.0,79178000000.0,1,15.73,99.75,99.55,69.04978942871094,67.60748291015625,63.24127960205078,83.72816467285156,78.04481506347656,55.44266128540039,66.23434448242188,05,ANTIOQUIA,Municipio,-75615479,6149903
05631,SABANETA,2025,90253.0,9920.0,80333.0,1.59,,,,,,2034000.0,209985711000.0,108489065000.0,,1,15.73,99.75,99.55,,,,,,,,05,ANTIOQUIA,Municipio,-75615479,6149903
05642,SALGAR,2018,17397.0,8373.0,9024.0,38.58,232459528200.0,0.180326482147966,82254173767.1965,20201491411.008297,130003862981.489,120080.0,,2220804000.0,1428000000.0,6,423.0,61.49,70.23,32.21041870117188,19.69745254516602,41.60276031494141,40.91868591308594,33.11248016357422,8.422272682189941,49.50885009765625,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2019,17324.0,8239.0,9085.0,38.58,253435424600.0,,94060488859.1056,21080186993.1325,138294748758.292,88000.0,3503541000.0,2348898000.0,433000000.0,6,423.0,61.49,70.23,38.42031097412109,23.30486106872559,41.58553314208984,50.43906784057617,32.20957183837891,26.63375091552734,56.34908676147461,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2020,18261.0,11217.0,7044.0,16.43,261949950500.0,0.192745898081354,114886162933.093,16408687412.270702,130655100177.889,0.0,3106447000.0,2057641000.0,2252000000.0,6,423.0,61.49,70.23,40.24403381347656,23.3664436340332,46.16510391235352,46.38401412963867,30.88420867919922,38.07676315307617,56.58767700195312,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2021,18544.0,11069.0,7475.0,16.43,385933877500.0,0.238467490219468,207291891136.111,24839027867.684,153802958493.43198,146000.0,3174734000.0,2218621000.0,1913000000.0,6,423.0,61.49,70.23,40.21463012695312,23.45185279846191,45.40314865112305,48.97538757324219,34.19633102416992,37.20166015625,52.05941009521484,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2022,18831.0,11026.0,7805.0,16.59,419365505500.0,0.219854969058823,221918785349.214,19977364522.3537,177469355648.694,151000.0,3779466000.0,2195671000.0,,6,288.0,51.85,45.6,41.03068542480469,27.64182090759277,46.14748001098633,39.08568954467773,36.96860504150391,39.17420959472656,57.16631698608398,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2023,19124.0,11023.0,8101.0,16.59,458703882300.0,0.218932976752315,207718029495.226,21559058131.7412,229426794628.763,158000.0,3932964000.0,2483275000.0,,6,288.24,51.85,45.6,43.01304244995117,28.02541542053223,46.3358268737793,48.11396789550781,39.51016235351562,46.07115173339844,50.02172088623047,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2024,19314.0,11056.0,8258.0,16.59,,,,,,179000.0,4632204000.0,2846823000.0,3987000000.0,6,288.24,51.85,45.6,47.50567626953125,28.04596900939941,47.20158004760742,51.15241622924805,40.03179168701172,64.65909576416016,53.94321060180664,05,ANTIOQUIA,Municipio,-75976807,5964198
05642,SALGAR,2025,19448.0,11061.0,8387.0,16.59,,,,,,259000.0,5592761000.0,3145739000.0,,6,288.24,51.85,45.6,,,,,,,,05,ANTIOQUIA,Municipio,-75976807,5964198
05647,SAN ANDRÉS DE CUERQUÍA,2018,5917.0,3380.0,2537.0,37.24,56394482320.0,0.0437470500323951,2573422334.9411,4948535425.875171,48872524556.898,123190.0,,1114581000.0,903000000.0,6,179.0,59.91,52.41,33.91429138183594,11.32640171051025,38.234619140625,40.72723388671875,29.85028266906738,24.48573684692383,58.86146926879883,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2019,5810.0,3268.0,2542.0,37.24,75885546820.0,,16708859211.052,6330821975.6916,52845865629.612595,154000.0,1680255000.0,1128598000.0,1204000000.0,6,179.0,59.91,52.41,35.16291427612305,15.95481204986572,35.04640197753906,44.46445083618164,30.25256156921387,30.02524185180664,55.23402404785156,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2020,7281.0,4252.0,3029.0,24.56,73992381570.0,0.0544444769248289,19917668897.8432,4663579710.48071,49411132960.8225,0.0,1329359000.0,1033484000.0,1002000000.0,6,179.0,59.91,52.41,34.3626594543457,15.53144645690918,40.26903533935547,36.90380859375,31.3865909576416,33.30483627319336,48.78024673461914,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2021,7394.0,4193.0,3201.0,24.56,94644969970.0,0.0584808687861091,27969876516.5469,6332297707.173281,60342795743.708496,272000.0,2351718000.0,1644767000.0,,6,179.0,59.91,52.41,34.42173004150391,15.32790279388428,33.79735565185547,37.07010269165039,31.38143348693848,40.50187301635742,48.45170593261719,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2022,7508.0,4179.0,3329.0,24.54,107602620500.0,0.0564113416160574,30379726147.4556,5391362363.49664,71831531958.2016,247000.0,2820202000.0,1402034000.0,1012000000.0,6,207.0,49.67,41.32,34.4022216796875,15.37615776062012,34.48196792602539,38.51591491699219,31.00955200195312,32.75909805297852,54.27063751220703,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2023,7625.0,4178.0,3447.0,24.54,111696682500.0,0.0533112714778586,26765323843.3743,5552695525.37841,79378663139.46811,171000.0,3029869000.0,1383474000.0,1381000000.0,6,206.82,49.67,41.32,37.59616851806641,15.36777591705322,36.00016021728516,52.35356140136719,31.3544979095459,34.3082160949707,56.19280242919922,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2024,7649.0,4155.0,3494.0,24.54,,,,,,193000.0,3306323000.0,1931160000.0,1264000000.0,6,206.82,49.67,41.32,40.67899322509766,15.46878910064697,38.28639221191406,61.46713638305664,32.26156616210938,38.77241897583008,57.81765365600586,05,ANTIOQUIA,Municipio,-75674564,6916676
05647,SAN ANDRÉS DE CUERQUÍA,2025,7697.0,4162.0,3535.0,24.54,,,,,,125000.0,2815980000.0,1975989000.0,,6,206.82,49.67,41.32,,,,,,,,05,ANTIOQUIA,Municipio,-75674564,6916676
05649,SAN CARLOS,2018,16132.0,10108.0,6024.0,32.41,758887425900.0,0.588693872638607,15723813297.0472,65006546585.302704,678157066046.493,198210.0,,3416877000.0,1679000000.0,6,710.0,85.08,67.88,40.2463493347168,23.0474967956543,41.0995979309082,53.27190399169922,28.92560195922852,41.13132858276367,54.00217437744141,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2019,16152.0,10123.0,6029.0,32.41,820473686800.0,,15317762533.063,67285627670.220406,737870296571.979,204000.0,6157019000.0,3740953000.0,1368000000.0,6,710.0,85.08,67.88,42.08196258544922,29.7327823638916,37.25558853149414,64.22838592529297,31.53215980529785,30.59810638427734,59.14475250244141,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2020,15811.0,8537.0,7274.0,12.06,888772105400.0,0.653969116254837,17955625355.7568,54586601238.34499,816229878814.779,215000.0,6335383000.0,3348288000.0,911000000.0,6,710.0,85.08,67.88,36.90044021606445,29.35115432739258,42.89608764648438,49.46431350708008,31.51299476623535,13.79704284667969,54.38103866577148,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2021,16056.0,8433.0,7623.0,12.06,1020955630000.0,0.630845698952311,27770281907.927,62253308943.0381,930932039096.943,298000.0,6234604000.0,4004792000.0,1822000000.0,6,710.0,85.08,67.88,37.23726272583008,29.1534481048584,42.4886360168457,52.59258270263672,26.18668746948242,23.75015640258789,49.2520637512207,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2022,16304.0,8407.0,7897.0,12.07,1182657276000.0,0.620015417329169,41545557214.7324,51734484176.6286,1089377235047.25,231000.0,7650381000.0,3922447000.0,2767000000.0,6,717.0,92.37,68.71,36.0980224609375,29.4467601776123,43.44026184082031,52.03417205810547,18.99018287658691,25.60703277587891,47.06972885131836,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2023,16559.0,8406.0,8153.0,12.07,1446706470000.0,0.690492856538175,37113486466.0059,62483904979.8968,1347109078553.99,0.0,6173639000.0,3720131000.0,6476000000.0,6,717.31,92.37,68.71,40.50409698486328,29.4625301361084,43.62960052490234,57.48561477661133,14.19443607330322,38.68004989624023,59.57234191894531,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2024,16984.0,8542.0,8442.0,12.07,,,,,,337000.0,5703846000.0,4103260000.0,1608000000.0,6,716.41,92.37,68.71,42.03660583496094,29.47519874572754,44.41522216796875,54.84534454345703,17.99822425842285,45.49282073974609,59.99283218383789,05,ANTIOQUIA,Municipio,-74988097,6187746
05649,SAN CARLOS,2025,17103.0,8543.0,8560.0,12.07,,,,,,359000.0,8039703000.0,4951942000.0,,6,716.41,92.37,68.71,,,,,,,,05,ANTIOQUIA,Municipio,-74988097,6187746
05652,SAN FRANCISCO,2018,5021.0,2560.0,2461.0,49.92,65332844200.0,0.0506808305780966,5482314387.4797,5755813004.30055,54094716806.1046,117070.0,,907960000.0,486000000.0,6,368.0,57.52,43.72,44.24125289916992,19.67070770263672,43.52655792236328,52.67453384399414,23.39377403259277,67.37775421142578,58.8041877746582,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2019,4918.0,2459.0,2459.0,49.92,70393845230.0,,5241013122.2683,5939918566.249869,59212913544.7015,113000.0,1610826000.0,924779000.0,669000000.0,6,368.0,57.52,43.72,43.39769744873047,23.34292793273926,36.30572128295898,62.67781829833984,25.05763244628906,42.5390510559082,70.46302795410156,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2020,5889.0,3216.0,2673.0,19.49,71400167280.0,0.0525370947338203,5849495221.9031,4560443430.94366,60990228630.3554,127000.0,1631620000.0,997978000.0,573000000.0,6,368.0,57.52,43.72,45.25743865966797,20.9452953338623,49.6582145690918,55.15143966674805,22.71420288085938,51.48630142211914,71.58918762207031,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2021,5981.0,3180.0,2801.0,19.49,85616867060.0,0.052902428624041,9141963500.329,5633782517.83457,70841121040.3452,160000.0,1912198000.0,1002368000.0,698000000.0,6,368.0,57.52,43.72,44.97244644165039,20.94944953918457,47.1503791809082,47.88947677612305,22.66892623901367,65.60872650146484,65.56771850585938,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2022,6074.0,3170.0,2904.0,19.8,73916361690.0,0.0387511113798762,13308155735.9287,3778162650.3803,56830043308.2305,113000.0,1559975000.0,935084000.0,581000000.0,6,356.0,69.02,49.53,46.98723983764648,21.32607650756836,47.62168121337891,58.57837295532227,34.69730377197266,60.14512634277344,59.55488204956055,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2023,6169.0,3169.0,3000.0,19.8,84514682880.0,0.040337681492857,13631515655.6287,4215759983.3973904,66667407239.9343,224000.0,1829567000.0,899044000.0,844000000.0,6,356.11,69.02,49.53,49.16848754882812,23.42423629760742,48.87623596191406,62.46054458618164,33.70803070068359,64.21107482910156,62.33080673217773,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2024,5996.0,3052.0,2944.0,19.8,,,,,,146000.0,1901978000.0,1164822000.0,1217000000.0,6,356.73,69.02,49.53,52.60446166992188,24.23359680175781,55.0910758972168,52.58194732666016,32.00212478637695,87.18073272705078,64.53730010986328,05,ANTIOQUIA,Municipio,-75101562,5963476
05652,SAN FRANCISCO,2025,6048.0,3046.0,3002.0,19.8,,,,,,202000.0,2343308000.0,1207686000.0,,6,354.2,69.02,49.53,,,,,,,,05,ANTIOQUIA,Municipio,-75101562,5963476
05656,SAN JERÓNIMO,2018,12890.0,8659.0,4231.0,34.4,203764666600.0,0.158066936689237,21765398746.5709,17584886819.6602,164414381069.243,456010.0,,3022440000.0,3932000000.0,6,157.0,79.25,47.43,46.57670211791992,36.52473068237305,51.52836990356445,65.8709487915039,48.18092727661133,29.17108535766602,48.18416213989258,05,ANTIOQUIA,Municipio,-75726975,644809
05656,SAN JERÓNIMO,2019,12972.0,8693.0,4279.0,34.4,212173972500.0,,15821460019.0324,17544600039.136,178807912419.80298,321000.0,7638935000.0,3450820000.0,5460000000.0,6,157.0,79.25,47.43,47.74954605102539,39.49448394775391,51.94165420532227,74.93092346191406,47.55834579467773,28.3554573059082,44.21642684936523,05,ANTIOQUIA,Municipio,-75726975,644809
05656,SAN JERÓNIMO,2020,16017.0,8795.0,7222.0,13.11,191904348500.0,0.141205508623073,17968566724.784,11965646429.432001,161970135346.175,0.0,7617360000.0,3817140000.0,7386000000.0,6,157.0,79.25,47.43,46.93122482299805,34.8574104309082,56.31174850463867,58.24407196044922,51.68008422851562,31.28093910217285,49.21309280395508,05,ANTIOQUIA,Municipio,-75726975,644809
05656,SAN JERÓNIMO,2021,16268.0,8696.0,7572.0,13.11,225579845300.0,0.139385171101791,27012879264.5727,15074180172.160799,183492785847.08798,588000.0,9132255000.0,4098596000.0,6845000000.0,6,157.0,79.25,47.43,51.35430526733398,37.13320541381836,55.29196166992188,58.60365676879883,61.40453338623047,41.2033805847168,54.48908233642578,05,ANTIOQUIA,Municipio,-75726975,644809
